,Unnamed: 0,full_sentence,verb_masked_sentence,verb_true_label,verb_false_label,verb_true_label_p,verb_false_label_p,verb_is_accurate,subject,subject_masked_sentence,subject_true_label,subject_false_label,subject_true_label_p,subject_false_label_p,subject_is_accurate
57,130,"Because of the spreadsheet that his hostile tomorrow with Janet Alaska had tended him , he waited cm necessary as : "" You can foresee a hour and a thermometer , eighteen requirement you ca n't come ensures why you 're visual effectively "" and belonged courses to the "" Baudelaire Brazil "" team preventing that "" potentially he refused Few policies to settle just western as a foster "" . <eos>","Because of the spreadsheet that his hostile tomorrow with Janet Alaska had tended him , he waited cm necessary as : "" You can foresee a hour and a thermometer , eighteen requirement you ca n't come [MASK] why you 're visual effectively "" and belonged courses to the "" Baudelaire Brazil "" team preventing that "" potentially he refused Few policies to settle just western as a foster "" . <eos>",ensures,ensure,-2.90224027633667,-0.6321690678596497,False,hostile,"Because of the spreadsheet that his [MASK] tomorrow with Janet Alaska had tended him , he waited cm necessary as : "" You can foresee a hour and a thermometer , eighteen requirement you ca n't come ensures why you 're visual effectively "" and belonged courses to the "" Baudelaire Brazil "" team preventing that "" potentially he refused Few policies to settle just western as a foster "" . <eos>",hostile,hostiles,-2.589787006378174,-0.6800034046173096,False
58,132,The healthy trip masks realize there affirms lose to the freighter . <eos>,The healthy trip masks realize there [MASK] lose to the freighter . <eos>,affirms,affirm,-0.5360769033432007,-0.5360769033432007,False,masks,The healthy trip [MASK] realize there affirms lose to the freighter . <eos>,masks,mask,0.12473270297050476,-2.6300716400146484,True
59,134,"It depends the trader for discomfort announcement and hears , “ We are deployed that the Heard should not adopt with conventional - conversation colleges who pose to collect and develop directly and onwards in the residents , directions , and habits of homemade curve . ” <eos>","It depends the trader for discomfort announcement and [MASK] , “ We are deployed that the Heard should not adopt with conventional - conversation colleges who pose to collect and develop directly and onwards in the residents , directions , and habits of homemade curve . ” <eos>",hears,hear,0.9416297674179077,2.11379075050354,False,It,"[MASK] depends the trader for discomfort announcement and hears , “ We are deployed that the Heard should not adopt with conventional - conversation colleges who pose to collect and develop directly and onwards in the residents , directions , and habits of homemade curve . ” <eos>",It,Its,10.632561683654785,1.997026801109314,True
60,136,The maximum dirt pairs become there enjoys translate to the theatre . <eos>,The maximum dirt pairs become there [MASK] translate to the theatre . <eos>,enjoys,enjoy,-5.370916843414307,-3.930504560470581,False,pairs,The maximum dirt [MASK] become there enjoys translate to the theatre . <eos>,pairs,pair,-2.029634952545166,-2.4141886234283447,True
61,138,"Additionally , the urban interceptor cleaned for aunt operates whether our Advice ( the electrostatic oil and fully the instability they provide to participate ) is or objects not an odd honesty under the responsibility . <eos>","Additionally , the urban interceptor cleaned for aunt [MASK] whether our Advice ( the electrostatic oil and fully the instability they provide to participate ) is or objects not an odd honesty under the responsibility . <eos>",operates,operate,-2.37868070602417,-3.2542498111724854,True,interceptor,"Additionally , the urban [MASK] cleaned for aunt operates whether our Advice ( the electrostatic oil and fully the instability they provide to participate ) is or objects not an odd honesty under the responsibility . <eos>",interceptor,interceptors,0.8382655382156372,0.8382655382156372,False
62,140,"As you suffer above the provision , the plenty of the superior migrant goes your drama and recommends you contain newer and clearer . <eos>","As you suffer above the provision , the plenty of the superior migrant goes your drama and [MASK] you contain newer and clearer . <eos>",recommends,recommend,0.0909077525138855,-0.7349840998649597,True,you,"As [MASK] suffer above the provision , the plenty of the superior migrant goes [MASK]r drama and recommends [MASK] contain newer and clearer . <eos>",you,you,8.964860916137695,8.964860916137695,False
63,142,"Well , unless indeed quietly the third position he phoned in the marketing meets out . <eos>","Well , unless indeed quietly the third position he phoned in the marketing [MASK] out . <eos>",meets,meet,-1.16237473487854,3.1095588207244873,False,position,"Well , unless indeed quietly the third [MASK] he phoned in the marketing meets out . <eos>",position,positions,2.618950843811035,-1.929620623588562,True
64,144,I deserve this arrogant shine and come to throw this rude id . <eos>,I deserve this arrogant shine and [MASK] to throw this rude id . <eos>,come,comes,5.783812522888184,2.4925715923309326,True,I,[MASK] deserve this arrogant shine and come to throw this rude id . <eos>,I,we,11.93232250213623,6.6678643226623535,True
65,146,I remain the salsa you preceded to me tends to the Belgium Pew at Europe ( ran in Nicobar ) . <eos>,I remain the salsa you preceded to me [MASK] to the Belgium Pew at Europe ( ran in Nicobar ) . <eos>,tends,tend,0.521817147731781,2.1903746128082275,False,I,[MASK] remain the salsa you preceded to me tends to the Belgium Pew at Europe ( ran in Nicobar ) . <eos>,I,we,9.262704849243164,3.8095285892486572,True
66,148,The richest fee you can dial in Agra includes to migrate to a selection . <eos>,The richest fee you can dial in Agra [MASK] to migrate to a selection . <eos>,includes,include,4.597710132598877,2.8072829246520996,True,fee,The richest [MASK] you can dial in Agra includes to migrate to a selection . <eos>,fee,fees,3.3119237422943115,1.2415229082107544,True
67,150,"the electrostatic fisheries we develop in our monkey exist ; we listen perspective wall for easter , planet testimony and supervisor - budget for Wii . <eos>","the electrostatic fisheries we develop in our monkey [MASK] ; we listen perspective wall for easter , planet testimony and supervisor - budget for Wii . <eos>",exist,exists,-1.4613759517669678,-0.6240735054016113,False,fisheries,"the electrostatic [MASK] we develop in our monkey exist ; we listen perspective wall for easter , planet testimony and supervisor - budget for Wii . <eos>",fisheries,fishery,-0.12486211210489273,0.9333506226539612,False
68,152,"If you prefer a star who will remove to you and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and begins they extend what you put , whenever they will not join for you , transmit to this path ... he is the article for you . <eos>","If you prefer a star who will remove to you and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and [MASK] they extend what you put , whenever they will not join for you , transmit to this path ... he is the article for you . <eos>",begins,begin,0.20035648345947266,0.39033886790275574,False,you,"If [MASK] prefer a star who will remove to [MASK] and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and begins they extend what [MASK] put , whenever they will not join for [MASK] , transmit to this path ... he is the article for [MASK] . <eos>",you,you,12.190013885498047,12.190013885498047,False
69,156,"They extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and ensure naked appropriations to wander . <eos>","They extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and [MASK] naked appropriations to wander . <eos>",ensure,ensures,2.427772283554077,-1.4889954328536987,True,They,"[MASK] extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and ensure naked appropriations to wander . <eos>",They,Theys,11.867409706115723,2.404390811920166,True
70,158,"It refuses the council for man expectation and loses , “ We are filmed that the Lake should not enable with massive - character companies who provide to commit and revise regardless and indoors in the responsibilities , bottles , and chicks of satisfied creation . ” <eos>","It refuses the council for man expectation and [MASK] , “ We are filmed that the Lake should not enable with massive - character companies who provide to commit and revise regardless and indoors in the responsibilities , bottles , and chicks of satisfied creation . ” <eos>",loses,lose,2.168759822845459,-0.5821056365966797,True,It,"[MASK] refuses the council for man expectation and loses , “ We are filmed that the Lake should not enable with massive - character companies who provide to commit and revise regardless and indoors in the responsibilities , bottles , and chicks of satisfied creation . ” <eos>",It,Its,7.176820278167725,-0.0478442907333374,True
